ID,director_facebook_likes,cast_total_facebook_likes,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes,Revenue,Budget,profit,response
1975,131,18913,49874,450,4.6,0,20350754,45000000,-24649246,Loss
1976,100,49847,55398,418,4.6,891,40002112,65000000,-24997888,Loss
1977,113,391,62770,396,6,0,22211426,30000000,-7788574,Loss
1978,160,22516,136104,415,7.5,0,14711793,30000000,-15288207,Loss
1979,115,2990,77493,527,6.8,6000,2856712,15000000,-12143288,Loss
1980,95,29926,113483,245,5.8,0,40828540,50000000,-9171460,Loss
1981,97,15293,64777,201,6.4,0,6814789,12000000,-5185211,Loss
1982,91,222,30842,93,5.9,0,22044277,40000000,-17955723,Loss
1983,189,22186,155496,532,7.6,0,25037897,67000000,-41962103,Loss
1984,111,1252,42792,162,6.7,0,5926410,15000000,-9073590,Loss
1985,94,1560,99557,284,7.4,21000,20158808,27000000,-6841192,Loss
1986,101,1947,31918,142,5.5,0,12206028,40000000,-27793972,Loss
1987,119,2356,101834,628,5.7,0,73209340,90000000,-16790660,Loss
1988,106,19610,68428,148,6.3,0,41482207,50000000,-8517793,Loss
1989,111,3309,60156,299,6.8,0,16974459,20000000,-3025541,Loss
1990,103,12867,109873,320,7.2,33000,9455232,15000000,-5544768,Loss
1991,103,20881,53864,290,4.8,2000,39031337,60000000,-20968663,Loss
1992,140,29692,332276,514,8.2,77000,23057115,25000000,-1942885,Loss
1993,113,4397,45815,222,6.1,1000,21009180,45000000,-23990820,Loss
1994,135,24468,101221,415,7.1,0,65900249,90000000,-24099751,Loss
1995,101,53024,107859,569,6.2,0,43061982,60000000,-16938018,Loss
1996,123,3254,99033,434,7.2,0,2,6000000,-5999998,Loss
1997,104,16930,82731,255,6.7,0,80916492,85000000,-4083508,Loss
1998,102,10552,52029,224,5.4,0,68688831,100000000,-31311169,Loss
1999,172,456,55516,124,7.7,29000,8371085,12400000,-4028915,Loss
2000,113,49631,83560,619,7,32000,71485043,85000000,-13514957,Loss
2001,91,24669,95274,178,6.5,20000,31083599,35000000,-3916401,Loss
2002,150,45757,181792,711,6.5,48000,89289910,255000000,-165710090,Loss
2003,121,23602,163492,460,8,15000,12281551,12500000,-218449,Loss
2004,137,33747,33107,128,6.1,27000,8784318,25000000,-16215682,Loss
2005,109,2073,63548,134,6.2,0,19701164,56000000,-36298836,Loss
2006,102,1815,101411,546,6.6,0,61698899,160000000,-98301101,Loss
2007,106,0,59545,312,6.9,18000,6108720,9000000,-2891280,Loss
2008,101,2786,106098,150,7.2,20000,6491240,8000000,-1508760,Loss
2009,144,2379,63192,287,8,0,638641,6244087,-5605446,Loss
2010,88,2652,17590,112,5.4,0,38992758,150000000,-111007242,Loss
2011,125,1970,28635,308,5.1,893,78000586,80000000,-1999414,Loss
2012,101,2471,28257,151,5.1,11000,30353232,45000000,-14646768,Loss
2013,98,3357,49926,286,6.5,0,42792561,50000000,-7207439,Loss
2014,105,14462,29608,92,7.2,0,1521261,6500000,-4978739,Loss
2015,113,13517,88146,814,5.2,0,55987321,60000000,-4012679,Loss
2016,125,10623,41727,184,6.2,0,6.00E+07,78146652,-18146652,Loss
2017,107,13821,54650,223,6.2,12000,7563728,20000000,-12436272,Loss
2018,107,25088,261317,1137,7.5,20000,5359645,20000000,-14640355,Loss
2019,81,14619,45729,176,4.7,0,10539000,47000000,-36461000,Loss
2020,88,2011,82331,297,6.6,18000,3964682,14350531,-10385849,Loss
2021,125,15916,43651,196,6.3,997,32287044,70000000,-37712956,Loss
2022,95,11994,109855,888,7.3,0,1.70E+07,25000000,-8.00E+06,Loss
2023,105,44037,39778,172,5.4,11000,26250020,37000000,-10749980,Loss
2024,177,2449,97087,569,6.6,11000,30925690,40000000,-9074310,Loss
2025,116,12993,39659,189,5.6,792,65977295,70000000,-4022705,Loss
2026,93,14180,162067,316,6.6,0,20796847,25000000,-4203153,Loss
2027,101,3612,40964,245,6.2,0,32483410,35000000,-2516590,Loss
2028,121,993,35066,196,5.3,0,48668907,120000000,-71331093,Loss
2029,76,13607,13581,88,5.4,304,103951461,110000000,-6048539,Loss
2030,106,17560,14281,64,6.5,0,15134293,31000000,-15865707,Loss
2031,116,16484,70681,198,5.6,12000,58058367,70000000,-11941633,Loss
2032,100,39507,89383,293,7.1,0,5480996,8500000,-3019004,Loss
2033,99,4702,28159,96,5.1,0,12314651,14000000,-1685349,Loss
2034,141,301,21223,108,7.1,13000,27330000,35000000,-7670000,Loss
2035,109,20503,35990,157,5.9,0,28169671,40000000,-11830329,Loss
2036,95,26940,71527,217,7.1,0,109578115,140000000,-30421885,Loss
2037,125,4416,28807,273,5.9,0,50365377,58000000,-7634623,Loss
2038,121,142,59462,300,6.6,0,19844979,25000000,-5155021,Loss
2039,106,2,47612,348,5.7,995,33463969,80000000,-46536031,Loss
2040,91,3301,34203,169,5.3,19000,36893721,40000000,-3106279,Loss
2041,106,5705,15978,122,7.4,15000,6420319,20000000,-13579681,Loss
2042,152,36897,207287,822,7.9,15000,47383689,60000000,-12616311,Loss
2043,153,15046,55994,454,6,0,77628265,115000000,-37371735,Loss
2044,99,2323,65037,273,5.9,0,15071514,80000000,-64928486,Loss
2045,152,4310,45031,376,6.9,0,37317558,72000000,-34682442,Loss
2046,106,12871,72868,618,6.1,0,57958696,70000000,-12041304,Loss
2047,130,32637,88270,420,7.5,0,38955598,50000000,-11044402,Loss
2048,165,14196,79186,386,6.8,0,87713825,107000000,-19286175,Loss
2049,136,712,61995,356,5.9,33000,59418613,75000000,-15581387,Loss
2050,94,23365,25681,77,6.3,0,44091067,65000000,-20908933,Loss
2051,91,7875,7199,53,4.5,0,1784763,13000000,-11215237,Loss
2052,111,18510,43709,141,5.3,0,67112664,70000000,-2887336,Loss
2053,115,4713,23302,181,6.5,1000,56702901,70000000,-13297099,Loss
2054,84,1490,108052,434,6.6,79000,495303,30000000,-29504697,Loss
2055,122,24270,145422,572,7.3,0,41610884,55000000,-13389116,Loss
2056,118,209,100743,549,7.4,0,47434430,82000000,-34565570,Loss
2057,119,3279,21360,110,7,0,4440055,8500000,-4059945,Loss
2058,94,5085,92850,263,7.1,0,21126225,29000000,-7873775,Loss
2059,100,5890,44931,100,7.3,0,27409889,35000000,-7590111,Loss
2060,90,1865,31640,109,4.9,791,50650079,60000000,-9349921,Loss
2061,116,13180,41856,119,6.9,12000,2401510,6500000,-4098490,Loss
2062,121,1520,68211,219,7.4,14000,3099314,5000000,-1900686,Loss
2063,108,26050,149528,454,7.7,0,13060843,15000000,-1939157,Loss
2064,101,2698,14147,92,5.6,401,17432163,20000000,-2567837,Loss
2065,119,15757,139535,632,7.3,0,34808403,50000000,-15191597,Loss
2066,94,2880,21542,88,6.1,977,12398628,20000000,-7601372,Loss
2067,98,18085,45775,112,5.5,462,26155781,40000000,-13844219,Loss
2068,110,5609,78635,1040,5.6,0,42285169,75000000,-32714831,Loss
2069,91,34705,39764,148,6.7,17000,970816,21000000,-20029184,Loss
2070,116,43887,53057,457,5.6,0,19480739,80000000,-60519261,Loss
2071,89,74181,37493,108,5.6,0,21819348,35000000,-13180652,Loss
2072,114,679,44979,298,7,0,13001257,30000000,-16998743,Loss
2073,108,11519,24033,152,7,0,18618284,30000000,-11381716,Loss
2074,118,27756,7663,38,6,694,46488,7000000,-6953512,Loss
2075,102,1440,19686,180,5.6,689,29700000,53000000,-23300000,Loss
2076,107,988,20008,112,5.7,883,1296184,5000000,-3703816,Loss
2077,97,12841,74691,165,6.4,0,23580000,25000000,-1420000,Loss
2078,84,8018,46239,137,6,0,38502340,50000000,-11497660,Loss
2079,110,3177,7894,25,5,0,16549477,20000000,-3450523,Loss
2080,131,12088,46951,175,7.1,0,43545364,65000000,-21454636,Loss
2081,89,3096,46205,147,5.8,0,19322135,40000000,-20677865,Loss
2082,91,648,54478,184,7.1,0,560069,7000000,-6439931,Loss
2083,86,5393,9682,38,4.8,0,13521829,30000000,-16478171,Loss
2084,126,20563,32815,214,7.3,0,25224242,35000000,-9775758,Loss
2085,118,22447,41288,126,6.2,17000,30800231,60000000,-29199769,Loss
2086,102,45202,85237,274,5.6,18000,26121638,49900000,-23778362,Loss
2087,131,3012,57100,281,6.9,0,27642707,72000000,-44357293,Loss
2088,102,14281,14129,39,5.1,967,2807854,11000000,-8192146,Loss
2089,93,30134,28629,113,4.9,0,16863583,20000000,-3136417,Loss
2090,120,33585,42547,265,6.1,748,56359980,60000000,-3640020,Loss
2091,100,2085,34809,125,6.2,11000,7448385,41000000,-33551615,Loss
2092,123,18793,12771,84,6.5,828,25928721,58000000,-32071279,Loss
2093,87,6658,43300,250,3.8,0,41819064,62000000,-20180936,Loss
2094,107,1702,15231,66,6.5,0,24719215,40000000,-15280785,Loss
2095,102,13156,69172,316,6.6,0,12482775,20000000,-7517225,Loss
2096,124,13073,77673,463,6,0,119269486,130000000,-10730514,Loss
2097,121,286,41620,418,2.4,2000,7266209,54000000,-46733791,Loss
2098,138,15149,49311,278,6.7,0,35168966,100000000,-64831034,Loss
2099,113,12157,74651,313,7.9,6000,4420000,16000000,-11580000,Loss
2100,93,5377,28848,76,5.7,0,10496317,35000000,-24503683,Loss
2101,109,52621,45497,260,5.3,1000,19598588,75000000,-55401412,Loss
2102,109,4257,32951,44,5.8,6000,17425000,20000000,-2575000,Loss
2103,99,50542,31964,129,6.9,0,295750,10000000,-9704250,Loss
2104,128,27614,20740,178,6.2,0,9450897,55000000,-45549103,Loss
2105,129,16237,17859,89,6.6,911,10300000,38000000,-27700000,Loss
2106,89,1243,30215,95,5,0,6948633,17900000,-10951367,Loss
2107,193,6341,45271,170,7.9,0,21500000,27000000,-5500000,Loss
2108,134,1044,81611,274,6,0,13100000,75000000,-61900000,Loss
2109,102,43810,31089,261,5.4,20000,1826705,2800000,-973295,Loss
2110,107,29743,69197,216,6.4,0,18552460,32000000,-13447540,Loss
2111,177,4346,56403,376,6,0,17626234,80000000,-62373766,Loss
2112,108,2799,22823,113,5.6,0,17280326,20000000,-2719674,Loss
2113,94,838,37626,521,2.3,1000,10442808,20000000,-9557192,Loss
2114,89,1335,24412,240,7.1,944,3193102,10000000,-6806898,Loss
2115,63,1002,15600,55,7.3,0,14460000,30000000,-15540000,Loss
2116,212,5708,35314,145,6.6,0,25052000,63000000,-37948000,Loss
2117,122,27381,88590,419,7.4,0,9500000,15000000,-5500000,Loss
2118,100,32288,75675,365,7.8,0,10725228,12500000,-1774772,Loss
2119,131,12522,65668,342,6.5,0,55041367,80000000,-24958633,Loss
2120,128,36337,29282,105,6.2,11000,8555008,28000000,-19444992,Loss
2121,103,9660,5863,25,6.5,0,573335,7000000,-6426665,Loss
2122,139,1068,36267,150,7.2,0,32255440,34000000,-1744560,Loss
2123,117,23745,44099,143,6.7,0,31720158,60000000,-28279842,Loss
2124,89,477,60522,228,7.3,0,2120439,5952000,-3831561,Loss
2125,127,5702,58015,374,6,0,22944502,50000000,-27055498,Loss
2126,110,18635,34356,260,6.4,705,26199517,50000000,-23800483,Loss
2127,130,2888,87424,276,8.2,0,43455,1288000,-1244545,Loss
2128,139,538,19114,115,6.4,0,4607608,45000000,-40392392,Loss
2129,99,2748,27266,75,7,0,2899975,6000000,-3100025,Loss
2130,88,4777,53342,287,6.2,16000,1104682,4000000,-2895318,Loss
2131,96,17292,47800,244,6.3,0,27388767,31000000,-3611233,Loss
2132,130,2452,34488,136,6.9,15000,15395087,30000000,-14604913,Loss
2133,95,3092,21212,107,6.7,3000,7820688,13000000,-5179312,Loss
2134,83,4024,24216,162,4.1,401,10667893,45000000,-34332107,Loss
2135,118,3474,14143,102,7.1,0,1151330,13000000,-11848670,Loss
2136,100,32094,60596,158,5.9,13000,27437881,30000000,-2562119,Loss
2137,86,1249,37495,230,6.1,37000,672648,3000000,-2327352,Loss
2138,110,25676,12233,89,6.8,0,4040588,5000000,-959412,Loss
2139,97,5519,43867,83,6.3,0,6928068,19000000,-12071932,Loss
2140,118,1889,24104,88,7.2,0,2849142,16000000,-13150858,Loss
2141,88,2857,74945,359,1.9,0,14109284,25000000,-10890716,Loss
2142,85,11301,36144,91,6.7,880,26288320,60000000,-33711680,Loss
2143,124,10838,31113,212,5.7,852,32168970,42000000,-9831030,Loss
2144,129,19620,52972,124,6.8,21000,2527904,30000000,-27472096,Loss
2145,114,4902,60467,949,5.6,0,60874615,90000000,-29125385,Loss
2146,84,6954,63216,196,6.5,0,14373825,86000000,-71626175,Loss
2147,114,1005,28584,232,6.3,675,16838910,35000000,-18161090,Loss
2148,121,2705,45455,388,5,0,76932943,135000000,-58067057,Loss
2149,112,3547,95529,301,7.5,38000,6038942,7000000,-961058,Loss
2150,125,1003,8087,33,7.1,1000,7400000,40000000,-32600000,Loss
2151,115,1201,15817,210,6.7,0,17200925,18000000,-799075,Loss
2152,123,12700,58658,495,6.4,0,52034889,57000000,-4965111,Loss
2153,130,29,26832,247,7.7,0,9495408,18000000,-8504592,Loss
2154,114,1856,20113,178,6.8,0,8801940,10000000,-1198060,Loss
2155,122,50950,47203,197,6.8,0,24748670,27500000,-2751330,Loss
2156,105,2327,35137,188,7.4,10000,17436509,20000000,-2563491,Loss
2157,121,2251,33597,185,7,0,18432000,20000000,-1568000,Loss
2158,112,16692,11983,147,6.7,365,10011050,21000000,-10988950,Loss
2159,89,3372,58300,139,6.9,0,76432727,95000000,-18567273,Loss
2160,114,589,27664,120,6,472,41299492,58000000,-16700508,Loss
2161,110,3785,6147,36,5.4,0,346594,20000000,-19653406,Loss
2162,94,15857,52244,377,6.6,0,36754634,75000000,-38245366,Loss
2163,115,14889,22345,144,6.8,0,529766,8000000,-7470234,Loss
2164,124,14726,44795,314,7.4,0,7060876,13500000,-6439124,Loss
2165,118,14036,44453,154,5.8,0,33828318,55000000,-21171682,Loss
2166,101,15935,54021,227,5.7,0,42277365,50000000,-7722635,Loss
2167,121,3986,53970,435,6,0,29762011,68000000,-38237989,Loss
2168,103,3639,43442,146,6.2,0,13395939,60000000,-46604061,Loss
2169,122,1291,20000,188,6.2,0,6754898,12000000,-5245102,Loss
2170,104,3148,35018,180,3.9,716,10696210,22000000,-11303790,Loss
2171,100,15944,43376,249,5.7,0,17218080,65000000,-47781920,Loss
2172,102,1890,16474,301,4.2,785,5989640,80000000,-74010360,Loss
2173,112,285,5637,57,5.2,0,17472,10000000,-9982528,Loss
2174,126,34774,45296,267,6.7,0,39459427,80000000,-40540573,Loss
2175,121,1887,4670,27,6,0,108348,30000000,-29891652,Loss
2176,113,1171,18632,354,5.3,656,23,12000000,-11999977,Loss
2177,89,2006,13145,215,3.6,725,598645,10000000,-9401355,Loss
2178,108,18739,14757,51,6.2,0,1083683,12500000,-11416317,Loss
2179,103,2510,150020,568,8.3,0,1729345,2540800,-811455,Loss
2180,90,4377,60460,104,7.7,14000,1755212,14000000,-12244788,Loss
2181,122,22319,7976,61,5.3,0,3334927,10000000,-6665073,Loss
2182,98,4151,62198,139,5.6,0,24159934,35000000,-10840066,Loss
2183,98,1917,11031,45,6.5,739,390659,2000000,-1609341,Loss
2184,121,6617,2047,29,4.6,0,4842699,5000000,-157301,Loss
2185,135,15820,12037,90,5.1,943,10382407,50000000,-39617593,Loss
2186,97,1576,41663,141,5.4,531,33561137,70000000,-36438863,Loss
2187,106,4239,25462,200,5.8,804,23619609,30000000,-6380391,Loss
2188,108,4374,26100,97,5.9,484,17807569,20000000,-2192431,Loss
2189,92,1011,9513,116,7.7,0,1.20E+07,22000000,-1.00E+07,Loss
2190,99,2949,33186,78,5.9,0,16671505,50000000,-33328495,Loss
2191,105,37766,34985,135,5.4,0,9479718,22000000,-12520282,Loss
2192,140,3044,68159,209,7.2,0,34416893,38000000,-3583107,Loss
2193,89,13390,21283,190,5.5,361,54249294,75000000,-20750706,Loss
2194,104,4294,55749,257,6.1,0,46683377,75000000,-28316623,Loss
2195,102,14463,27305,284,5.1,604,19412993,63600000,-44187007,Loss
2196,116,14028,31293,254,5.3,648,51142659,75000000,-23857341,Loss
2197,105,14677,21079,55,5.2,818,13854000,20000000,-6146000,Loss
2198,98,2214,13174,81,7.2,0,1759252,10000000,-8240748,Loss
2199,98,11770,29994,86,6.9,0,3453043,8000000,-4546957,Loss
2200,103,4676,22649,212,5.9,1000,14867514,15000000,-132486,Loss
2201,135,5917,41685,754,7,3000,31670620,40000000,-8329380,Loss
2202,99,2542,44248,373,6,0,14567883,75000000,-60432117,Loss
2203,117,16937,63459,185,6.9,3000,25023434,27000000,-1976566,Loss
2204,140,12634,35565,247,6.6,2000,17800000,60000000,-42200000,Loss
2205,125,3142,28130,215,6.5,0,29882645,35000000,-5117355,Loss
2206,91,5593,24183,160,5.7,665,68514844,80000000,-11485156,Loss
2207,116,3753,25346,167,5.7,470,30199105,40000000,-9800895,Loss
2208,141,1618,17373,148,6.2,767,16123851,23000000,-6876149,Loss
2209,91,1846,16761,277,3.6,391,19924033,70000000,-50075967,Loss
2210,93,13403,31209,106,6.1,0,50877145,60000000,-9122855,Loss
2211,96,1385,19824,179,3.7,0,12764201,50000000,-37235799,Loss
2212,106,20772,23579,88,5.5,0,24048000,30000000,-5952000,Loss
2213,111,2603,38017,247,6.4,12000,27107960,35000000,-7892040,Loss
2214,104,7723,38203,290,4,0,20844907,42000000,-21155093,Loss
2215,106,21711,39260,129,6.6,0,2995811,10000000,-7004189,Loss
2216,96,664,33287,201,5.9,739,19351569,22000000,-2648431,Loss
2217,95,6161,20295,164,3.8,416,7103973,100000000,-92896027,Loss
2218,160,26982,15697,182,6,0,9323833,45000000,-35676167,Loss
2219,127,796,31414,180,4.3,0,303877,10000000,-9696123,Loss
2220,105,1185,14325,90,6.7,0,1831348,18000000,-16168652,Loss
2221,104,9662,24790,173,5.2,0,6600000,25000000,-18400000,Loss
2222,106,34351,114762,299,7.4,19000,11293663,12000000,-706337,Loss
2223,132,4796,22447,210,6.4,0,35743308,48000000,-12256692,Loss
2224,99,4169,14315,101,5.3,201,16930185,29000000,-12069815,Loss
2225,118,11662,44913,181,6,3000,35402320,42000000,-6597680,Loss
2226,104,3162,13065,253,4.6,897,17762705,21000000,-3237295,Loss
2227,90,19952,24969,258,4.7,0,29907685,38000000,-8092315,Loss
2228,102,14625,29285,174,5.4,0,25303038,67000000,-41696962,Loss
2229,108,14574,50197,265,7.4,0,3049135,5000000,-1950865,Loss
2230,119,971,65464,1308,2.4,0,21400000,44000000,-22600000,Loss
2231,91,2899,19331,317,4.3,949,15,3000000,-2999985,Loss
2232,100,2056,22309,102,6.3,0,11087569,425000000,-413912431,Loss
2233,116,14780,34435,346,4.5,886,54744738,94000000,-39255262,Loss
2234,112,253,24921,166,7.7,0,3432342,8000000,-4567658,Loss
2235,113,708,12128,61,5.6,0,17479,20000000,-19982521,Loss
2236,83,730,16268,108,4.1,0,9627492,17000000,-7372508,Loss
2237,92,3935,18271,150,4.4,0,14822346,16000000,-1177654,Loss
2238,97,13628,26893,126,5.8,815,19870567,70000000,-50129433,Loss
2239,97,21107,12049,135,6.8,1000,1548955,6500000,-4951045,Loss
2240,90,408,8824,108,6.2,559,782102,5000000,-4217898,Loss
2241,105,4369,15052,116,5.2,484,22034832,35000000,-12965168,Loss
2242,105,1132,32224,62,5.6,617,35431113,60000000,-24568887,Loss
2243,125,14536,38076,399,5.9,0,18720175,62000000,-43279825,Loss
2244,128,3126,13830,61,6.1,680,24332324,40000000,-15667676,Loss
2245,102,672,17740,165,7.2,0,10827816,23000000,-12172184,Loss
2246,94,2248,35830,321,6,0,34234008,55000000,-20765992,Loss
2247,99,2125,17365,66,5.9,630,14358033,40000000,-25641967,Loss
2248,132,58528,62981,84,6.3,0,30303072,50000000,-19696928,Loss
2249,95,489,9589,105,5.8,289,2025238,6000000,-3974762,Loss
2250,134,4,21606,117,7,0,5684789,28000000,-22315211,Loss
2251,92,3654,33745,198,6.2,0,4152230,25000000,-20847770,Loss
2252,110,2972,5917,50,5.3,177,6614280,39000000,-32385720,Loss
2253,107,5992,22639,217,5.5,300,7314027,17000000,-9685973,Loss
2254,99,2862,8511,87,3.9,0,56825,250000,-193175,Loss
2255,145,1825,45231,315,7.3,0,34566746,80000000,-45433254,Loss
2256,100,582,18693,187,6.4,0,1.30E+07,25000000,-1.20E+07,Loss
2257,93,2178,28606,262,5.1,0,15007991,30000000,-14992009,Loss
2258,134,36859,55329,499,7.8,0,2807390,3000000,-192610,Loss
2259,142,20201,25193,217,5.9,2000,31755742,35000000,-3244258,Loss
2260,106,18947,29341,93,6.7,0,5483299,5500000,-16701,Loss
2261,99,2535,26126,325,5,0,19294901,35000000,-15705099,Loss
2262,99,28987,7909,157,4.9,261,10719357,25000000,-14280643,Loss
2263,108,1460,61417,339,5.5,941,78382433,85000000,-6617567,Loss
2264,102,33153,32311,104,6.2,0,8762890,15000000,-6237110,Loss
2265,85,14599,7367,37,4.7,850,69497,6000000,-5930503,Loss
2266,96,774,10282,78,6.6,474,622806,2000000,-1377194,Loss
2267,94,2151,10883,73,4.9,448,36850101,65000000,-28149899,Loss
2268,80,29,42462,312,7.8,0,1477676,8000000,-6522324,Loss
2269,88,25637,11498,53,5.3,0,6405245,15000000,-8594755,Loss
2270,95,2260,11148,229,4.2,437,28283637,57000000,-28716363,Loss
2271,109,55,11798,124,7.1,2000,62172050,74500000,-12327950,Loss
2272,111,1573,11958,39,6.4,1000,5210988,20000000,-14789012,Loss
2273,74,13917,17307,186,6.5,892,8493890,40000000,-31506110,Loss
2274,107,2512,5557,34,6.4,294,143451,8000000,-7856549,Loss
2275,106,6558,26551,273,6,0,11203026,45000000,-33796974,Loss
2276,95,2007,3624,27,6.2,313,2955039,9000000,-6044961,Loss
2277,112,2820,26720,196,7.7,920,3263585,5000000,-1736415,Loss
2278,124,793,42621,531,6.8,0,29400000,35000000,-5600000,Loss
2279,96,11078,11768,148,5.6,492,15427192,16000000,-572808,Loss
2280,97,2521,24868,216,5.8,964,69131860,90000000,-20868140,Loss
2281,108,2785,37700,50,6.3,0,13620075,16500000,-2879925,Loss
2282,93,776,16224,76,6.5,830,2426851,4000000,-1573149,Loss
2283,119,2052,30890,106,6,718,49718611,50000000,-281389,Loss
2284,93,5580,14280,171,4.7,683,5409517,75000000,-69590483,Loss
2285,100,6046,39331,481,6.3,0,9898412,30000000,-20101588,Loss
2286,114,22040,14786,103,6.1,638,18653615,23000000,-4346385,Loss
2287,95,2216,7242,38,5.7,0,13555988,22000000,-8444012,Loss
2288,120,1082,55630,200,6.7,0,18317151,35000000,-16682849,Loss
2289,98,409,16234,113,6.9,0,1569918,17000000,-15430082,Loss
2290,145,1282,16995,163,7.3,0,13,25,-12,Loss
2291,186,14638,12053,119,6.5,0,46495,14000000,-13953505,Loss
2292,76,1908,15788,80,5.6,538,19478106,35000000,-15521894,Loss
2293,86,2415,12437,107,5.3,405,6413915,14000000,-7586085,Loss
2294,112,1466,46396,287,7.5,0,8038061,18000000,-9961939,Loss
2295,94,15183,23928,100,6.6,0,13801755,20000000,-6198245,Loss
2296,88,11972,15880,93,4.9,288,6808550,50000000,-43191450,Loss
2297,130,5162,16673,45,7.3,0,9793496,40000000,-30206504,Loss
2298,90,6299,15517,85,3.6,500,59468275,83000000,-23531725,Loss
2299,101,1215,20275,151,6.9,0,866999,4000000,-3133001,Loss
2300,120,1217,22289,106,7.5,0,15431177,25000000,-9568823,Loss
2301,105,1265,34592,191,6.2,0,16991902,57000000,-40008098,Loss
2302,101,13811,30339,268,6.9,0,24185781,31000000,-6814219,Loss
2303,124,3611,21102,169,5.6,1000,18517322,98000000,-79482678,Loss
2304,109,1297,25558,221,6.1,0,17833000,30000000,-12167000,Loss
2305,112,859,9408,68,6.7,608,712294,1500000,-787706,Loss
2306,107,16651,43903,194,7.1,5000,13411957,25000000,-11588043,Loss
2307,79,2404,12561,102,6,0,2275557,8000000,-5724443,Loss
2308,94,1238,10132,130,4.7,390,36037909,40000000,-3962091,Loss
2309,118,74,9740,81,6.4,389,6482195,37000000,-30517805,Loss
2310,101,1860,17997,140,4.4,812,4.90E+07,50000000,-1.00E+06,Loss
2311,106,4327,10413,111,6.3,579,28121100,38000000,-9878900,Loss
2312,99,1234,5049,48,6.4,226,458232,8000000,-7541768,Loss
2313,91,2700,9785,26,4.5,233,10337477,20000000,-9662523,Loss
2314,94,1673,8895,48,5.7,3000,25312387,30000000,-4687613,Loss
2315,86,3715,11233,32,5.4,0,11417362,14000000,-2582638,Loss
2316,94,1668,12077,162,6,433,13678913,35000000,-21321087,Loss
2317,96,3072,23345,167,6.1,629,19204929,30000000,-10795071,Loss
2318,107,2537,16411,136,4.8,0,19829957,25000000,-5170043,Loss
2319,133,48482,24145,93,7.1,0,16900000,28000000,-11100000,Loss
2320,116,24618,38533,89,5.8,0,18626419,55000000,-36373581,Loss
2321,91,1262,14596,282,4.8,589,14828081,90000000,-75171919,Loss
2322,89,4291,14656,90,6.3,0,14782676,24000000,-9217324,Loss
2323,110,1976,19176,165,5.7,956,33956608,60000000,-26043392,Loss
2324,84,2915,13210,138,5.8,269,16605763,20000000,-3394237,Loss
2325,95,3734,25572,123,6.2,2000,13596911,75000000,-61403089,Loss
2326,124,1523,10100,59,5.4,153,8434146,24000000,-15565854,Loss
2327,119,2171,22250,123,6.7,913,8888143,28000000,-19111857,Loss
2328,97,3100,8687,62,2.8,0,1686429,16000000,-14313571,Loss
2329,132,12133,18209,183,6.7,0,10166502,80000000,-69833498,Loss
2330,120,6212,15079,79,6.1,1000,17600000,21000000,-3400000,Loss
2331,95,616,8008,26,5.2,504,20080020,25530000,-5449980,Loss
2332,108,3344,12993,107,4.9,476,19693891,34000000,-14306109,Loss
2333,90,1335,10446,105,5.3,279,2.90E+07,75000000,-4.60E+07,Loss
2334,95,2518,30682,194,6.8,0,4217115,34000000,-29782885,Loss
2335,104,2795,14429,113,6.3,2000,20423389,49000000,-28576611,Loss
2336,109,35561,53977,125,7.1,14000,1284399,21051437,-19767038,Loss
2337,145,14735,5561,35,6.4,745,11,11,0,Loss
2338,100,3855,27648,148,4.9,0,17300889,45000000,-27699111,Loss
2339,118,24547,14066,75,6.1,352,17380126,38000000,-20619874,Loss
2340,105,6152,7073,29,5.3,204,17193231,25000000,-7806769,Loss
2341,104,2109,31788,243,6.1,0,52322400,60000000,-7677600,Loss
2342,112,43560,17757,99,6.5,982,11207130,25000000,-13792870,Loss
2343,212,21130,23996,161,7.1,915,13681765,44000000,-30318235,Loss
2344,94,4484,11011,78,4.6,422,6230276,7000000,-769724,Loss
2345,280,1671,13215,497,6.3,953,12923936,56000000,-43076064,Loss
2346,99,8297,28855,190,7.2,0,2,6000000,-5999998,Loss
2347,108,1023,21998,227,6.8,0,29202884,30000000,-797116,Loss
2348,100,1661,5187,64,5.5,902,4884663,12000000,-7115337,Loss
2349,86,2165,11693,104,5.4,613,10424470,14000000,-3575530,Loss
2350,101,842,30092,129,6.1,0,12,23000000,-22999988,Loss
2351,101,17665,5936,91,5.7,242,1631839,10000000,-8368161,Loss
2352,108,34377,21319,166,6.2,416,22433915,40000000,-17566085,Loss
2353,119,3306,23823,201,5.6,713,5001655,8500000,-3498345,Loss
2354,99,2498,9361,162,4.7,378,24362772,25000000,-637228,Loss
2355,104,2888,12856,291,4.7,299,27053815,40000000,-12946185,Loss
2356,89,1136,5615,64,6.8,592,653621,2000000,-1346379,Loss
2357,114,4334,10410,71,6.9,892,4651977,35000000,-30348023,Loss
2358,122,25173,13239,97,6.5,0,2281089,16800000,-14518911,Loss
2359,325,14255,9830,189,6.8,1000,3484331,44000000,-40515669,Loss
2360,117,611,3334,52,4.8,739,5778353,25000000,-19221647,Loss
2361,134,24351,35140,409,6.4,0,38058335,45000000,-6941665,Loss
2362,101,966,8143,203,6.8,0,46,35000000,-34999954,Loss
2363,101,3431,24019,199,7.1,983,27674124,30000000,-2325876,Loss
